210,71,71,,1,A,V/vi,,,
213,72,72,,1,A,vi,,,
216,73,73,,1,A,V/vi,,,
219,74,74,,1,A,vi,,,
222,75,75,,1,A,ii6,,,
225,76,76,,1,F#,It6,,,
228,77,77,,1,F#,V,,,
233,78,78,,3,F#,It6,Exposition,Transition,Theme e
234,79,79,,1,F#,V,,,
236,79,79,,3,F#,It6,,,
237,80,80,,1,F#,V,,,
239,80,80,,3,F#,It6,,,
240,81,81,,1,F#,V,,,
245,82,82,,3,F#,iii7,Exposition,Transition,Theme e
246,83,83,,1,F#,viio43,,,
248,83,83,,3,F#,iii7,,,
249,84,84,,1,F#,viio43,,,
251,84,84,,3,F#,iii7,,,
252,85,85,,1,F#,viio43,,,
258,87,87,,1,A,V43,Exposition,Transition,Theme e
260,87,87,,3,A,vii¿7/ii,,,
261,88,88,,1,A,V43,,,
263,88,88,,3,A,vii¿7/ii,,,
264,89,89,,1,A,V43,,,
269,90,90,,3,None,None,Exposition,Second Subject Group,Theme e'
270,91,91,,1,A,I,,,
272,91,91,,3,A,V43,,,
273,92,92,,1,A,I,,,
275,92,92,,3,A,V43/vi,,,
276,93,93,,1,A,vi,,,
281,94,94,,3,A,V43/vi,Exposition,Second Subject Group,Theme e'
282,95,95,,1,A,vi,,,
284,95,95,,3,A,V43/vi,,,
285,96,96,,1,A,vi,,,
287,96,96,,3,A,V43/IV,,,
288,97,97,,1,A,IV,,,
293,98,98,,3,A,V43/IV,Exposition,Second Subject Group,Theme e''
294,99,99,,1,A,IV,,,
296,99,99,,3,A,V43/IV,,,
297,100,100,,1,A,IV,,,
299,100,100,,3,A,V43,,,
300,101,101,,1,A,I6,,,
302,101,101,,3,A,V6,,,
303,102,102,,1,A,I,,,
305,102,102,,3,A,IV6,,,
306,103,103,,1,A,I6,Exposition,Second Subject Group,Theme f
312,105,105,,1,A,viio6/V,,,
318,107,107,,1,A,I64,,,
321,108,108,,1,A,V7,,,
324,109,109,,1,A,I6,,,
329,110,110,,3,A,viio7/iii,Exposition,Second Subject Group,Theme e'
330,111,111,,1,A,I6,,,
332,111,111,,3,A,IV,,,
333,112,112,,1,A,I6,,,
335,112,112,,3,A,V43,,,
336,113,113,,1,A,I,,,
341,114,114,,3,A,V+6,Exposition,Second Subject Group,Theme e'
342,115,115,,1,A,I,,,
344,115,115,,3,A,V43,,,
345,116,116,,1,A,I,,,
347,116,116,,3,A,V43/vi,,,
348,117,117,,1,A,vi,,,
353,118,118,,3,A,V6/vi,Exposition,Second Subject Group,Theme e'''
354,119,119,,1,A,vi,,,
356,119,119,,3,A,V6/vi,,,
357,120,120,,1,A,vi,,,
359,120,120,,3,A,V42/ii,,,
360,121,121,,1,A,ii6,,,
362,121,121,,3,A,V6/ii,,,
363,122,122,,1,A,ii6,,,
365,122,122,,3,A,V42/V,,,
366,123,123,,1,A,V6,,,
368,123,123,,3,A,V6/V,,,
369,124,124,,1,A,v,,,
371,124,124,,3,A,V42,,,
372,125,125,,1,A,I6,Exposition,Second Subject Group,Theme f'
378,127,127,,1,A,V43/V,,,
384,129,129,,1,A,I64,,,
401,134,134,,3,A,V7,,,
402,135,135,,1,A,I,,,
404,135,135,,3,None,None,Exposition,Second Subject Group,Theme g
408,137,137,,1,A,I6,,,
411,138,138,,1,A,V7,,,
414,139,139,,1,A,I,,,
416,139,139,,3,None,None,Exposition,Second Subject Group,Theme g'
417,140,140,,1,A,V65/IV,,,
420,141,141,,1,A,IV,,,
423,142,142,,1,A,V7,,,
426,143,143,,1,A,I,,,
428,143,143,,3,None,None,Exposition,Second Subject Group,Theme g
432,145,145,,1,A,I6,,,
435,146,146,,1,A,V7,,,
438,147,147,,1,A,I,,,
440,147,147,,3,None,None,Exposition,Second Subject Group,Theme g'
441,148,148,,1,A,V65/IV,,,
444,149,149,,1,A,IV,,,
447,150,150,,1,A,V7,,,
450,151,151,,1,A,I,,,
452,151,151,,3,None,None,Exposition,Second Subject Group,Theme g'
453,152,152,,1,A,V65/IV,,,
456,153,153,,1,A,IV,,,
459,154,154,,1,A,V7,,,
462,155,155,,1,A,I,,,
465,156,156,,1,A,V7,,,
468,157,157,,1,A,I,,,
470,157,157,,3,None,None,Exposition,pass,Theme g''
471,158,158,,1,A,V7,,,
474,159,159,,1,A,I,,,
477,160,160,,1,D,V7,,,
486,163,=,1,1,D,I,Exposition,First Subject Group,Theme a
489,164,=,2,1,D,V7/IV,,,
492,165,=,3,1,D,IV6,,,
498,167,=,5,1,D,ii7,,,
501,168,=,6,1,D,V65,,,
504,169,=,7,1,D,I,,,
507,170,=,8,1,D,I6,,,
510,171,=,9,1,D,V7,,,
513,172,=,10,1,D,I,,,
516,173,=,11,1,None,None,Exposition,First Subject Group,Theme a
519,174,=,12,1,D,V7/IV,,,
522,175,=,13,1,D,IV,,,
525,176,=,14,1,D,IV6,,,
528,177,=,15,1,D,ii7,,,
531,178,=,16,1,D,V65,,,
534,179,=,17,1,D,I,,,
537,180,=,18,1,D,I6,,,
540,181,=,19,1,D,V7,,,
543,182,=,20,1,D,I,,,
546,183,=,21,1,D,I6,Exposition,First Subject Group,Theme b
550,184,=,22,2,D,ii,,,
551,184,=,22,3,D,V43/IV,,,
552,185,=,23,1,D,IV6,,,
557,186,=,24,3,D,V43/IV,,,
558,187,=,25,1,D,IV,,,
560,187,=,25,3,D,V65/V,,,
561,188,=,26,1,D,V,,,
563,188,=,26,3,D,V7,,,
564,189,=,27,1,D,I,,,
564.5,189,=,27,1.5,None,None,Exposition,First Subject Group,Theme b
569,190,=,28,3,D,V7,,,
570,191,=,29,1,D,I6,,,
574,192,=,30,2,D,ii,,,
575,192,=,30,3,D,I64,,,
576,193,=,31,1,D,IV6,,,
581,194,=,32,3,D,I64,,,
582,195,=,33,1,D,ii65,,,
584,195,=,33,3,D,V65/V,,,
585,196,=,34,1,D,V,,,
587,196,=,34,3,D,V7,,,
588,197,=,35,1,D,I,,,
588.5,197,=,35,1.5,None,None,Exposition,First Subject Group,Theme b'
593,198,=,36,3,D,I6,,,
594,199,=,37,1,D,ii65,,,
596,199,=,37,3,D,V65/V,,,
597,200,=,38,1,D,V,,,
599,200,=,38,3,D,V7,,,
600,201,=,39,1,D,I,,,
603,202,=,40,1,A,ii65,Exposition,Transition,Theme c
606,203,=,41,1,A,I6,,,
609,204,=,42,1,A,V43,,,
612,205,=,43,1,A,I,,,
615,206,=,44,1,E,ii65,Exposition,Transition,Theme c
618,207,=,45,1,E,I6,,,
621,208,=,46,1,E,V43,,,
624,209,=,47,1,E,I,,,
627,210,=,48,1,A,ii65,Exposition,Transition,Theme c'
630,211,=,49,1,A,I6,,,
633,212,=,50,1,A,V43,,,
636,213,=,51,1,A,I,,,
639,214,=,52,1,E,ii65,Exposition,Transition,Theme c'
642,215,=,53,1,E,I6,,,
645,216,=,54,1,E,V43,,,
648,217,=,55,1,E,I,,,
651,218,=,56,1,E,V43,Exposition,Transition,Theme c''
654,219,=,57,1,E,I,,,
657,220,=,58,1,E,V43,,,
660,221,=,59,1,E,I,,,
672,225,=,63,1,A,V7/vi,Exposition,Transition,Theme d
675,226,=,64,1,A,vi,,,
678,227,=,65,1,A,V7/vi,,,
681,228,=,66,1,A,vi,,,
684,229,=,67,1,A,V7/ii,,,
687,230,=,68,1,A,ii,,,
690,231,=,69,1,A,I64,,,
692,231,=,69,3,A,V7,,,
693,232,=,70,1,A,I,,,
693.5,232,=,70,1.5,None,None,Exposition,Transition,Theme d'
696,233,=,71,1,A,V/vi,,,
699,234,=,72,1,A,vi,,,
702,235,=,73,1,A,V/vi,,,
705,236,=,74,1,A,vi,,,
708,237,=,75,1,A,ii6,,,
711,238,=,76,1,F#,It+6,,,
714,239,=,77,1,F#,V,,,
719,240,=,78,3,F#,It+6,Exposition,Transition,Theme e
720,241,=,79,1,F#,V,,,
722,241,=,79,3,F#,It+6,,,
723,242,=,80,1,F#,V,,,
725,242,=,80,3,F#,It+6,,,
726,243,=,81,1,F#,V,,,
731,244,=,82,3,F#,iii7,Exposition,Transition,Theme e
732,245,=,83,1,F#,viio43,,,
734,245,=,83,3,F#,iii7,,,
735,246,=,84,1,F#,viio43,,,
737,246,=,84,3,F#,iii7,,,
738,247,=,85,1,F#,viio43,,,
744,249,=,87,1,A,V43,Exposition,Transition,Theme e
746,249,=,87,3,A,vii=7/ii,,,
747,250,=,88,1,A,V43,,,
749,250,=,88,3,A,vii=7/ii,,,
750,251,=,89,1,A,V43,,,
755,252,=,90,3,None,None,Exposition,Second Subject Group,Theme e'
756,253,=,91,1,A,I,,,
758,253,=,91,3,A,V43,,,
759,254,=,92,1,A,I,,,
761,254,=,92,3,A,V43/vi,,,
762,255,=,93,1,A,vi,,,
767,256,=,94,3,A,V43/vi,Exposition,Second Subject Group,Theme e'
768,257,=,95,1,A,vi,,,
770,257,=,95,3,A,V43/vi,,,
771,258,=,96,1,A,vi,,,
773,258,=,96,3,A,V43/IV,,,
774,259,=,97,1,A,IV,,,
779,260,=,98,3,A,V43/IV,Exposition,Second Subject Group,Theme e''
780,261,=,99,1,A,IV,,,
782,261,=,99,3,A,V43/IV,,,
783,262,=,100,1,A,IV,,,
785,262,=,100,3,A,V43,,,
786,263,=,101,1,A,I6,,,
788,263,=,101,3,A,V6,,,
789,264,=,102,1,A,I,,,
791,264,=,102,3,A,IV6,,,
792,265,=,103,1,A,I6,Exposition,Second Subject Group,Theme f
798,267,=,105,1,A,viio6/V,,,
798,325,=,107,801,G,V65,,,
804,269,=,108,1,A,I64,,,
807,270,=,109,1,A,V7,,,
810,271,=,110,1,A,I6,,,
815,272,=,111,3,A,viio7/iii,Exposition,Second Subject Group,Theme e'
816,273,=,111,1,A,I6,,,
818,273,=,112,3,A,IV,,,
819,274,=,112,1,A,I6,,,
821,274,=,113,3,A,V43,,,
822,275,=,114,1,A,I,,,
827,276,=,115,3,A,V+6,Exposition,Second Subject Group,Theme e'
828,277,=,115,1,A,I,,,
830,277,=,116,3,A,V43,,,
831,278,=,116,1,A,I,,,
833,278,=,117,3,A,V43/vi,,,
834,279,=,118,1,A,vi,,,
839,280,=,119,3,A,V6/vi,Exposition,Second Subject Group,Theme e'''
840,281,=,119,1,A,vi,,,
842,281,=,120,3,A,V6/vi,,,
843,282,=,120,1,A,vi,,,
845,282,=,121,3,A,V42/ii,,,
846,283,=,121,1,A,ii6,,,
848,283,=,122,3,A,V6/ii,,,
849,284,=,122,1,A,ii6,,,
851,284,=,123,3,A,V42/V,,,
852,285,=,123,1,A,V6,,,
854,285,=,124,1,A,v,,,
857,295,=,124,3,A,V42,,,
858,295,=,125,1,A,I6,Exposition,Second Subject Group,Theme f'
864,295,=,127,1,A,V43/V,,,
870,295,=,129,1,A,I64,,,
887,296,=,134,3,A,V7,,,
888,297,=,135,1,A,I,,,
890,297,=,135,3,None,None,Exposition,Second Subject Group,Theme g
894,299,=,137,1,A,I6,,,
897,300,=,138,1,A,V7,,,
900,301,=,139,1,A,I,,,
902,301,=,139,3,None,None,Exposition,Second Subject Group,Theme g'
903,302,=,140,1,A,V65/IV,,,
906,303,=,141,1,A,IV,,,
909,304,=,142,1,A,V7,,,
912,305,=,143,1,A,I,,,
914,305,=,143,3,None,None,Exposition,Second Subject Group,Theme g
918,307,=,145,1,A,I6,,,
921,308,=,146,1,A,V7,,,
924,309,=,147,1,A,I,,,
926,309,=,147,3,None,None,Exposition,Second Subject Group,Theme g'
927,310,=,148,1,A,V65/IV,,,
930,311,=,149,1,A,IV,,,
933,312,=,150,1,A,V7,,,
936,313,=,151,1,A,I,,,
938,313,=,151,3,None,None,Exposition,Second Subject Group,Theme g'
939,314,=,152,1,A,V65/IV,,,
942,315,=,153,1,A,IV,,,
945,316,=,154,1,A,V7,,,
948,317,=,155,1,A,I,,,
951,318,=,156,1,A,V7,,,
954,319,=,157,1,A,I,,,
956,319,=,157,3,None,None,Exposition,pass,Theme g'''
957,320,=,158,1,A,V7,,,
960,321,=,159,1,A,I,,,
963,322,=,160,1,D,V7,,,
972,325,163a,163,1,G,V6,,,
984,329,167,,1,G,I,Development,d1,Theme a
987,330,168,,1,G,V7/IV,,,
990,331,169,,1,G,IV,,,
993,332,170,,1,G,IV6,,,
996,333,171,,1,G,ii7,,,
999,334,172,,1,G,V65,,,
1002,335,173,,1,G,I,,,
1005,336,174,,1,G,I6,,,
1008,337,175,,1,G,V7,,,
1011,338,176,,1,G,I,,,
1012,338,176,,2,None,None,Development,d1,Theme a'
1014,339,177,,1,G,V7,,,
1020,341,179,,1,g,iv,,,
1023,342,180,,1,g,iv6,,,
1026,343,181,,1,g,ii¿7,,,
1029,344,182,,1,g,viio7,,,
1032,345,183,,1,g,i,Development,d1,Theme a''
1038,347,185,,1,g,V7,,,
1041,348,186,,1,g,i,,,
1044,349,187,,1,d,V6,Development,d1,Theme a''
1047,350,188,,1,d,i,,,
1050,351,189,,1,d,V65,,,
1053,352,190,,1,d,i,,,
1056,353,191,,1,g,V,Development,d1,Theme a''
1059,354,192,,1,g,i,,,
1062,355,193,,1,g,V65,,,
1065,356,194,,1,g,i,,,
1068,357,195,,1,d,V,Development,d1,Theme a''
1071,358,196,,1,d,i,,,
1074,359,197,,1,d,V65,,,
1077,360,198,,1,d,i,,,
1080,361,199,,1,d,V65,Development,d1,Theme a'''
1083,362,200,,1,d,i,,,
1086,363,201,,1,d,V65,,,
1089,364,202,,1,d,i,,,
1091,364,202,,3,a,V65/V,,,
1092,365,203,,1,a,V65,Development,d1,Theme a'''
1095,366,204,,1,a,i,,,
1098,367,205,,1,a,V65,,,
1101,368,206,,1,a,i,,,
1104,369,207,,1,a,V65,Development,d1,Theme a''''
1107,370,208,,1,a,i,,,
1110,371,209,,1,e,viio65,,,
1113,372,210,,1,e,i,,,
1116,373,211,,1,e,V7,,,
1119,374,212,,1,e,i,,,
1122,375,213,,1,b,viio65,,,
1125,376,214,,1,b,i,,,
1128,377,215,,1,b,V7,,,
1131,378,216,,1,b,i,,,
1134,379,217,,1,b,Ger65,,,
1140,381,219,,1,b,V,Development,d1,Theme a'''''
1143,382,220,,1,b,i64,,,
1146,383,221,,1,b,V7,,,
1149,384,222,,1,b,i64,,,
1152,385,223,,1,b,V,Development,d1,Theme a'''''
1155,386,224,,1,b,i64,,,
1158,387,225,,1,b,V7,,,
1161,388,226,,1,b,i64,,,
1164,389,227,,1,b,V,Development,d1,Theme a''''''
1253,418,256,,3,None,None,Development,Re-transition,Theme g
1254,419,257,,1,B,I,,,
1257,420,258,,1,B,I6,,,
1260,421,259,,1,B,V7,,,
1263,422,260,,1,B,I,,,
1268,423,261,,3,None,None,Development,Re-transition,Theme g
1269,424,262,,1,b,i,,,
1272,425,263,,1,b,i6,,,
1275,426,264,,1,b,V7,,,
1278,427,265,,1,b,i,,,
1283,428,266,,3,None,None,Development,Re-transition,Theme g''''
1284,429,267,,1,D,V7,,,
1290,431,269,,1,D,I,Recapitulation,First Subject Group,Theme a
1293,432,270,,1,D,V7/IV,,,
1296,433,271,,1,D,IV6,,,
1302,435,273,,1,D,ii7,,,
1305,436,274,,1,D,V65,,,
1308,437,275,,1,D,I,,,
1311,438,276,,1,D,I6,,,
1314,439,277,,1,D,V7,,,
1317,440,278,,1,D,I,,,
1320,441,279,,1,D,V7/IV,Recapitulation,First Subject Group,Theme a'
1323,442,280,,1,D,V65/IV,,,
1326,443,281,,1,D,IV,,,
1329,444,282,,1,D,IV6,,,
1332,445,283,,1,D,ii7,,,
1335,446,284,,1,D,V65,,,
1338,447,285,,1,D,I,,,
1341,448,286,,1,D,I6,,,
1344,449,287,,1,D,V7,,,
1347,450,288,,1,D,I,,,
1348,450,288,,2,None,None,Recapitulation,First Subject Group,Theme b
1350,451,289,,1,D,I6,,,
1354,452,290,,2,D,ii65,,,
1355,452,290,,3,D,V43/IV,,,
1356,453,291,,1,D,IV6,,,
1361,454,292,,3,D,V43/IV,,,
1362,455,293,,1,D,IV,,,
1364,455,293,,3,D,V65/V,,,
1365,456,294,,1,D,V,,,
1367,456,294,,3,D,V7,,,
1368,457,295,,1,D,I,,,
1368.5,457,295,,1.5,None,None,Recapitulation,First Subject Group,Theme b
1373,458,296,,3,D,V7,,,
1374,459,297,,1,D,I6,,,
1378,460,298,,2,D,ii,,,
1379,460,298,,3,D,I64,,,
1380,461,299,,1,D,IV6,,,
1385,462,300,,3,D,I64,,,
1386,463,301,,1,D,ii65,,,
1388,463,301,,3,D,V65/V,,,
1389,464,302,,1,D,V,,,
1391,464,302,,3,D,V7,,,
1392,465,303,,1,D,I,,,
1392.5,465,303,,1.5,None,None,Recapitulation,First Subject Group,Theme b''
1397,466,304,,3,D,I6,,,
1398,467,305,,1,D,ii65,,,
1400,467,305,,3,D,V65/V,,,
1401,468,306,,1,D,V,,,
1403,468,306,,3,D,V7,,,
1404,469,307,,1,D,I,,,
1404.333333,469,307,,1.333333333,None,None,Recapitulation,First Subject Group,Theme b'''
1409,470,308,,3,D,I6,,,
1410,471,309,,1,D,ii65,,,
1412,471,309,,3,D,V65/V,,,
1413,472,310,,1,D,V,,,
1415,472,310,,3,D,V7,,,
1416,473,311,,1,D,I,,,
1419,474,312,,1,A,ii65,Recapitulation,Transition,Theme c
1422,475,313,,1,A,I6,,,
1425,476,314,,1,A,V43,,,
1428,477,315,,1,A,I,,,
1431,478,316,,1,D,ii65,Recapitulation,Transition,Theme c
1434,479,317,,1,D,I6,,,
1437,480,318,,1,D,V43,,,
1440,481,319,,1,D,I,,,
1443,482,320,,1,A,ii65,Recapitulation,Transition,Theme c'
1446,483,321,,1,A,I6,,,
1449,484,322,,1,A,V43,,,
1452,485,323,,1,A,I,,,
1455,486,324,,1,D,ii65,Recapitulation,Transition,Theme c'
1458,487,325,,1,D,I6,,,
1461,488,326,,1,D,V43,,,
1464,489,327,,1,D,I,,,
1467,490,328,,1,A,V43,Recapitulation,Transition,Theme c'''
1470,491,329,,1,A,I,,,
1473,492,330,,1,A,V43,,,
1476,493,331,,1,A,I,,,
1479,494,332,,1,A,V43,,,
1482,495,333,,1,A,I,,,
1494,499,337,,1,D,V7/vi,Recapitulation,Transition,Theme d
1497,500,338,,1,D,vi,,,
1500,501,339,,1,D,V7/vi,,,
1503,502,340,,1,D,vi,,,
1506,503,341,,1,D,V7/ii,,,
1509,504,342,,1,D,ii,,,
1512,505,343,,1,D,I64,,,
1514,505,343,,3,D,V7,,,
1515,506,344,,1,D,I,,,
1515.5,506,344,,1.5,None,None,Recapitulation,Transition,Theme d'
1518,507,345,,1,D,V/vi,,,
1521,508,346,,1,D,vi,,,
1524,509,347,,1,D,V/vi,,,
1527,510,348,,1,D,vi,,,
1530,511,349,,1,D,ii6,,,
1533,512,350,,1,B,It6,,,
1536,513,351,,1,B,V,,,
1541,514,352,,3,B,It6,Recapitulation,Transition,Theme e
1542,515,353,,1,B,V,,,
1544,515,353,,3,B,It6,,,
1545,516,354,,1,B,V,,,
1547,516,354,,3,B,It6,,,
1548,517,355,,1,B,V,,,
1553,518,356,,3,B,iii7,Recapitulation,Transition,Theme e
1554,519,357,,1,B,viio43,,,
1556,519,357,,3,B,iii7,,,
1557,520,358,,1,B,viio43,,,
1559,520,358,,3,B,iii7,,,
1560,521,359,,1,B,viio43,,,
1566,523,361,,1,D,V43,Recapitulation,Transition,Theme e
1568,523,361,,3,D,vii¿7/ii,,,
1569,524,362,,1,D,V43,,,
1571,524,362,,3,D,vii¿7/ii,,,
1572,525,363,,1,D,V43,,,
1577,526,364,,3,None,None,Recapitulation,Second Subject Group,Theme e'
1578,527,365,,1,D,I,,,
1580,527,365,,3,D,V43,,,
1581,528,366,,1,D,I,,,
1583,528,366,,3,D,V43/vi,,,
1584,529,367,,1,D,vi,,,
1589,530,368,,3,D,V43/vi,Recapitulation,Second Subject Group,Theme e'
1590,531,369,,1,D,vi,,,
1592,531,369,,3,D,V43/vi,,,
1593,532,370,,1,D,vi,,,
1595,532,370,,3,D,V43/IV,,,
1596,533,371,,1,D,IV,,,
1601,534,372,,3,D,V43/IV,Recapitulation,Second Subject Group,Theme e''
1602,535,373,,1,D,IV,,,
1604,535,373,,3,D,V43/IV,,,
1605,536,374,,1,D,IV,,,
1607,536,374,,3,D,V43,,,
1608,537,375,,1,D,I6,,,
1610,537,375,,3,D,V6,,,
1611,538,376,,1,D,I,,,
1613,538,376,,3,D,IV6,,,
1614,539,377,,1,D,I6,Recapitulation,Second Subject Group,Theme f
1620,541,379,,1,D,viio6/V,,,
1626,543,381,,1,D,I64,,,
1629,544,382,,1,D,V7,,,
1632,545,383,,1,D,I6,,,
1637,546,384,,3,D,viio7/iii,Recapitulation,Second Subject Group,Theme e'
1638,547,385,,1,D,I6,,,
1640,547,385,,3,D,IV,,,
1641,548,386,,1,D,I6,,,
1643,548,386,,3,D,V43,,,
1644,549,387,,1,D,I,,,
1649,550,388,,3,D,V+6,Recapitulation,Second Subject Group,Theme e'
1650,551,389,,1,D,I,,,
1652,551,389,,3,D,V43,,,
1653,552,390,,1,D,I,,,
1655,552,390,,3,D,V43/vi,,,
1656,553,391,,1,D,vi,,,
1661,554,392,,3,D,V6/vi,Recapitulation,Second Subject Group,Theme e'''
1662,555,393,,1,D,vi,,,
1664,555,393,,3,D,V6/vi,,,
1665,556,394,,1,D,vi,,,
1667,556,394,,3,D,V42/ii,,,
1668,557,395,,1,D,ii6,,,
1670,557,395,,3,D,V6/ii,,,
1671,558,396,,1,D,ii6,,,
1673,558,396,,3,D,V42/V,,,
1674,559,397,,1,D,V6,,,
1676,559,397,,3,D,V6/V,,,
1677,560,398,,1,D,v,,,
1679,560,398,,3,D,V42,,,
1680,561,399,,1,D,I6,Recapitulation,Second Subject Group,Theme f''
1686,563,401,,1,D,viio6/V,,,
1692,565,403,,1,D,I64,,,
1715,572,410,,3,D,V7,,,
1716,573,411,,1,D,I,,,
1718,573,411,,3,None,None,Recapitulation,Second Subject Group,Theme g
1722,575,413,,1,D,I6,,,
1725,576,414,,1,D,V7,,,
1728,577,415,,1,D,I,,,
1730,577,415,,3,None,None,Recapitulation,Second Subject Group,Theme g'
1731,578,416,,1,D,V65/IV,,,
1734,579,417,,1,D,IV,,,
1737,580,418,,1,D,V7,,,
1740,581,419,,1,D,I,,,
1742,581,419,,3,None,None,Recapitulation,Second Subject Group,Theme g
1746,583,421,,1,D,I6,,,
1749,584,422,,1,D,V7,,,
1752,585,423,,1,D,I,,,
1754,585,423,,3,None,None,Recapitulation,Second Subject Group,Theme g'
1755,586,424,,1,D,V65/IV,,,
1758,587,425,,1,D,IV,,,
1761,588,426,,1,D,V7,,,
1764,589,427,,1,D,I,,,
1766,589,427,,3,None,None,Recapitulation,Second Subject Group,Theme g'
1767,590,428,,1,D,V65/IV,,,
1770,591,429,,1,D,IV,,,
1773,592,430,,1,D,V7,,,
1776,593,431,,1,D,I,,,
1779,594,432,,1,D,V7,,,
1782,595,433,,1,D,I,,,
1784,595,433,,3,None,None,Recapitulation,Second Subject Group,Theme g''''
1785,596,434,,1,D,V7,,,
1797,600,438,,1,D,I,Recapitulation,Coda,Theme a
1800,601,439,,1,D,V7/IV,,,
1803,602,440,,1,D,IV,,,
1806,603,441,,1,D,IV6,,,
1809,604,442,,1,D,ii7,,,
1812,605,443,,1,D,V65,,,
1815,606,444,,1,D,I,,,
1818,607,445,,1,D,I6,,,
1821,608,446,,1,D,V7,,,
1824,609,447,,1,D,I,,,
1826,609,447,,3,None,None,Recapitulation,Coda,Theme a'''''''
1827,610,448,,1,D,V7,,,
1830,611,449,,1,D,I,,,
1833,612,450,,1,D,V7,,,
1836,613,451,,1,D,I,,,
1839,614,452,,1,D,V7,,,
1842,615,453,,1,D,I,,,
1845,616,454,,1,D,V7,,,
1848,617,455,,1,D,I,,,
1860,621,459,,1,D,V7,,,
1863,622,460,,1,D,I,,,
