380,96,96,,1,G,I64,,,
395,99,99,,2.5,G,V7,,,
396,100,100,,1,G,I,,,
400,101,101,,1,c,i6,Exposition,Coda,Theme n
402,101,101,,2,c,i,,,
404,102,102,,1,c,V6,,,
406,102,102,,2,c,V,,,
408,103,103,,1,c,i,,,
410,103,103,,2,c,i6,,,
412,104,104,,1,G,i64,,,
414,104,104,,2,G,I64,,,
416,105,105,,1,G,V7,,,
420,106,106,,1,G,I,,,
424,107,107,,1,C,I6,Exposition,Coda,Theme n'
426,107,107,,2,C,I,,,
428,108,108,,1,C,V6,,,
430,108,108,,2,C,V,,,
432,109,109,,1,C,I,,,
434,109,109,,2,C,I6,,,
436,110,110,,1,G,I64,,,
440,111,111,,1,G,V7,,,
444,112,112,,1,G,V7/IV,Exposition,Coda,Theme o
447,112,112,,2.5,G,V42,,,
448,113,113,,1,G,V7/IV,,,
449,113,113,,1.5,G,V42,,,
450,113,113,,2,G,V7/IV,,,
451,113,113,,2.5,G,V65/ii,,,
452,114,114,,1,G,ii,,,
453,114,114,,1.5,G,V65/ii,,,
454,114,114,,2,G,ii,,,
455,114,114,,2.5,G,ii6,,,
456,115,115,,1,G,V65/V,,,
458,115,115,,2,G,V7,,,
460,116,116,,1,G,I64,,,
462,116,116,,2,G,V7,,,
464,117,117,,1,G,I64,,,
466,117,117,,2,G,V7,,,
468,118,118,,1,G,I64,,,
470,118,118,,2,G,V,,,
472,119,119,,1,G,I64,,,
474,119,119,,2,G,V,,,
476,120,120,,1,G,I,Exposition,pass,Theme p
480,121,121,,1,G,bIII,,,
483.5,121,121,,2.75,None,None,Exposition,pass,Theme a''
484,122,122,,1,B-,I,,,
499.5,125,125,,2.75,None,None,Exposition,First Subject Group,Theme a
500,126,=,1,1,,,,,
515,129,=,4,2.5,,,,,
517,130,=,5,1.5,,,,,
518,130,=,5,2,,,,,
519,130,=,5,2.5,,,,,
520,131,=,6,1,,,,,
521,131,=,6,1.5,,,,,
522,131,=,6,2,,,,,
523,131,=,6,2.5,,,,,
524,132,=,7,1,,,,,
525,132,=,7,1.5,,,,,
526,132,=,7,2,,,,,
527,132,=,7,2.5,,,,,
528,133,=,8,1,,,,,
529,133,=,8,1.5,,,,,
530,133,=,8,2,,,,,
531,133,=,8,2.5,,,,,
532,134,=,9,1,,,,,
533,134,=,9,1.5,,,,,
534,134,=,9,2,,,,,
535,134,=,9,2.5,,,,,
536,135,=,10,1,,,,,
537,135,=,10,1.5,,,,,
538,135,=,10,2,,,,,
539,135,=,10,2.5,,,,,
540,136,=,11,1,,,,,
541,136,=,11,1.5,,,,,
542,136,=,11,2,,,,,
543,136,=,11,2.5,,,,,
544,137,=,12,1,,,,,
545,137,=,12,1.5,,,,,
546,137,=,12,2,,,,,
547,137,=,12,2.5,,,,,
548,138,=,13,1,,,,,
549,138,=,13,1.5,,,,,
550,138,=,13,2,,,,,
551,138,=,13,2.5,,,,,
552,139,=,14,1,,,,,
553,139,=,14,1.5,,,,,
554,139,=,14,2,,,,,
555,139,=,14,2.5,,,,,
556,140,=,15,1,,,,,
557,140,=,15,1.5,,,,,
558,140,=,15,2,,,,,
559,140,=,15,2.5,,,,,
560,141,=,16,1,,,,,
561,141,=,16,1.5,,,,,
562,141,=,16,2,,,,,
563,141,=,16,2.5,,,,,
564,142,=,17,1,,,,,
566,142,=,17,2,,,,,
568,143,=,18,1,,,,,
569,143,=,18,1.5,,,,,
570,143,=,18,2,,,,,
571,143,=,18,2.5,,,,,
572,144,=,19,1,,,,,
574,144,=,19,2,,,,,
576,145,=,20,1,,,,,
577,145,=,20,1.5,,,,,
578,145,=,20,2,,,,,
579,145,=,20,2.5,,,,,
580,146,=,21,1,,,,,
582,146,=,21,2,,,,,
584,147,=,22,1,,,,,
585,147,=,22,1.5,,,,,
586,147,=,22,2,,,,,
587,147,=,22,2.5,,,,,
588,148,=,23,1,,,,,
590,148,=,23,2,,,,,
592,149,=,24,1,,,,,
593,149,=,24,1.5,,,,,
594,149,=,24,2,,,,,
595,149,=,24,2.5,,,,,
596,150,=,25,1,,,,,
597,150,=,25,1.5,,,,,
598,150,=,25,2,,,,,
599,150,=,25,2.5,,,,,
600,151,=,26,1,,,,,
601,151,=,26,1.5,,,,,
602,151,=,26,2,,,,,
603,151,=,26,2.5,,,,,
604,152,=,27,1,,,,,
620,156,=,31,1,,,,,
635.5,159,=,34,2.75,,,,,
636,160,=,35,1,,,,,
647,162,=,37,2.5,,,,,
651.5,163,=,38,2.75,,,,,
660,166,=,41,1,,,,,
678,170,=,45,2,,,,,
680,171,=,46,1,,,,,
682,171,=,46,2,,,,,
684,172,=,47,1,,,,,
700,176,=,51,1,,,,,
716,180,=,55,1,,,,,
717,180,=,55,1.5,,,,,
718,187,=,62,361.5,,,,,
732,184,=,59,1,,,,,
733,184,=,59,1.5,,,,,
746,187,=,62,2,,,,,
747,187,=,62,2.5,,,,,
750,188,=,63,2,,,,,
751,188,=,63,2.5,,,,,
752,189,=,64,1,,,,,
754,189,=,64,2,,,,,
755,189,=,64,2.5,,,,,
756,190,=,65,1,,,,,
758,190,=,65,2,,,,,
759,190,=,65,2.5,,,,,
760,191,=,66,1,,,,,
763,191,=,66,2.5,,,,,
764,192,=,67,1,,,,,
766,192,=,67,2,,,,,
767,192,=,67,2.5,,,,,
768,193,=,68,1,,,,,
770,193,=,68,2,,,,,
772,194,=,69,1,,,,,
773,194,=,69,1.5,,,,,
774,194,=,69,2,,,,,
775,194,=,69,2.5,,,,,
777,195,=,70,1.5,,,,,
778,195,=,70,2,,,,,
779,195,=,70,2.5,,,,,
780,196,=,71,1,,,,,
781,196,=,71,1.5,,,,,
781,196,=,71,1.5,,,,,
782,196,=,71,2,,,,,
783,196,=,71,2.5,,,,,
784,197,=,72,1,,,,,
785,197,=,72,1.5,,,,,
786,197,=,72,2,,,,,
787,197,=,72,2.5,,,,,
788,198,=,73,1,,,,,
789,198,=,73,1.5,,,,,
790,198,=,73,2,,,,,
791,198,=,73,2.5,,,,,
792,199,=,74,1,,,,,
793,199,=,74,1.5,,,,,
794,199,=,74,2,,,,,
795,199,=,74,2.5,,,,,
796,200,=,75,1,,,,,
802,201,=,76,2,,,,,
804,202,=,77,1,,,,,
810,203,=,78,2,,,,,
812,204,=,79,1,,,,,
814,204,=,79,2,,,,,
816,205,=,80,1,,,,,
818,205,=,80,2,,,,,
820,206,=,81,1,,,,,
826,207,=,82,2,,,,,
828,208,=,83,1,,,,,
834,209,=,84,2,,,,,
836,210,=,85,1,,,,,
838,210,=,85,2,,,,,
840,211,=,86,1,,,,,
842,211,=,86,2,,,,,
843,211,=,86,2.5,,,,,
844,212,=,87,1,,,,,
846,212,=,87,2,,,,,
848,213,=,88,1,,,,,
850,213,=,88,2,,,,,
851,213,=,88,2.5,,,,,
852,214,=,89,1,,,,,
854,214,=,89,2,,,,,
856,215,=,90,1,,,,,
858,215,=,90,2,,,,,
861,216,=,91,1.5,,,,,
862,216,=,91,2,,,,,
864,217,=,92,1,,,,,
865,217,=,92,1.5,,,,,
866,217,=,92,2,,,,,
868,218,=,93,1,,,,,
869,218,=,93,1.5,,,,,
870,218,=,93,2,,,,,
872,219,=,94,1,,,,,
873,219,=,94,1.5,,,,,
875,219,=,94,2.5,,,,,
877,220,=,95,1.5,,,,,
879,220,=,95,2.5,,,,,
880,221,=,96,1,,,,,
895,224,=,99,2.5,,,,,
896,225,=,100,1,,,,,
900,226,=,101,1,,,,,
902,226,=,101,2,,,,,
904,227,=,102,1,,,,,
906,227,=,102,2,,,,,
908,228,=,103,1,,,,,
910,228,=,103,2,,,,,
912,229,=,104,1,,,,,
914,229,=,104,2,,,,,
916,230,=,105,1,,,,,
920,231,=,106,1,,,,,
924,232,=,107,1,,,,,
926,232,=,107,2,,,,,
928,233,=,108,1,,,,,
930,233,=,108,2,,,,,
932,234,=,109,1,,,,,
934,234,=,109,2,,,,,
936,235,=,110,1,,,,,
940,236,=,111,1,,,,,
944,237,=,112,1,,,,,
947,237,=,112,2.5,,,,,
948,238,=,113,1,,,,,
949,238,=,113,1.5,,,,,
950,238,=,113,2,,,,,
951,238,=,113,2.5,,,,,
952,239,=,114,1,,,,,
953,239,=,114,1.5,,,,,
954,239,=,114,2,,,,,
955,239,=,114,2.5,,,,,
956,240,=,115,1,,,,,
958,240,=,115,2,,,,,
960,241,=,116,1,,,,,
962,241,=,116,2,,,,,
964,242,=,117,1,,,,,
966,242,=,117,2,,,,,
968,243,=,118,1,,,,,
970,243,=,118,2,,,,,
972,244,=,119,1,,,,,
974,244,=,119,2,,,,,
976,245,120a,120,1,G,I,Exposition,pass,Theme p
984,247,121a,121,1,None,None,Exposition,pass,Theme p
992,249,124a,,1,c,V,Development,d1,Theme o'
995,249,124a,,2.5,c,i,,,
996,250,125,,1,c,V7,,,
997,250,125,,1.5,c,i,,,
998,250,125,,2,c,V7,,,
1000,251,126,,1,c,i,Development,d1,Theme o'
1003,251,126,,2.5,c,V7,,,
1004,252,127,,1,c,i,,,
1005,252,127,,1.5,c,V7,,,
1006,252,127,,2,c,i,,,
1008,253,128,,1,E-,V7,Development,d1,Theme o'
1011,253,128,,2.5,E-,I,,,
1012,254,129,,1,E-,V,,,
1013,254,129,,1.5,E-,I,,,
1014,254,129,,2,E-,V7,,,
1016,255,130,,1,E-,I6,Development,d1,Theme p
1018,255,130,,2,E-,viio6,,,
1020,256,131,,1,E-,I,,,
1024,257,132,,1,E-,I6,Development,d1,Theme p
1026,257,132,,2,E-,viio6,,,
1028,258,133,,1,E-,I,,,
1031.5,258,133,,2.75,None,None,Development,d1,Theme a''
1047.5,262,137,,2.75,None,None,Development,d2,Theme q
1052,264,139,,1,E-,IV,,,
1056,265,140,,1,E-,ii,,,
1060,266,141,,1,E-,V,,,
1062,266,141,,2,E-,iii,,,
1064,267,142,,1,E-,viio/ii,,,
1068,268,143,,1,E-,V/ii,,,
1070,268,143,,2,E-,IV+,,,
1072,269,144,,1,E-,ii,,,
1074,269,144,,2,E-,V7/V,,,
1076,270,145,,1,E-,V6,,,
1078,270,145,,2,E-,V7,,,
1080,271,146,,1,E-,I,,,
1082,271,146,,2,B-,V65,,,
1083.5,271,146,,2.75,None,None,Development,d2,Theme q
1084,272,147,,1,B-,I,,,
1088,273,148,,1,B-,IV6,,,
1092,274,149,,1,B-,ii,,,
1094,274,149,,2,B-,V6/V,,,
1096,275,150,,1,B-,V,,,
1098,275,150,,2,B-,iii6,,,
1100,276,151,,1,c,viio6,,,
1104,277,152,,1,c,V,,,
1106,277,152,,2,c,III+6,,,
1108,278,153,,1,c,i6,,,
1112,279,154,,1,c,i,,,
1114,279,154,,2,E-,ii,,,
1116,280,155,,1,E-,ii6,,,
1118,280,155,,2,E-,iv6,,,
1119,280,155,,2.5,E-,V,,,
1120,281,156,,1,E-,I,Development,d2,Theme q'
1124,282,157,,1,E-,vi,,,
1128,283,158,,1,E-,IV,,,
1132,284,159,,1,E-,ii,,,
1134,284,159,,2,E-,viio,,,
1136,285,160,,1,E-,V,,,
1138,285,160,,2,E-,iii,,,
1140,286,161,,1,E-,viio/ii,,,
1144,287,162,,1,E-,V/ii,,,
1145,287,162,,1.5,None,None,Development,d2,Theme r
1146,287,162,,2,E-,ii6,,,
1147,287,162,,2.5,E-,V43/ii,,,
1148,288,163,,1,E-,ii,,,
1150,288,163,,2,E-,viio6,,,
1151,288,163,,2.5,E-,viio7/iii,,,
1152,289,164,,1,E-,iii,,,
1154,289,164,,2,E-,I6,,,
1155,289,164,,2.5,E-,iii7,,,
1156,290,165,,1,E-,IV,,,
1158,290,165,,2,E-,ii,,,
1160,291,166,,1,E-,V,,,
1161,291,166,,1.5,c,viio7,,,
1162,291,166,,2,c,i,,,
1163,291,166,,2.5,c,V43,,,
1164,292,167,,1,c,i,Development,d2,Theme q''
1168,293,168,,1,c,iv,,,
1172,294,169,,1,f,VI,,,
1176,295,170,,1,f,iv,,,
1178,295,170,,2,f,iio,,,
1180,296,171,,1,f,viio,,,
1184,297,172,,1,f,V,,,
1186,297,172,,2,f,i6,,,
1188,298,173,,1,c,iv,,,
1192,299,174,,1,c,i6,,,
1194,299,174,,2,c,viio6,,,
1196,300,175,,1,c,i,,,
1198,300,175,,2,c,viio6/VI,,,
1200,301,176,,1,c,VI,,,
1202,301,176,,2,c,V,,,
1203.5,301,176,,2.75,None,None,Development,d3,Theme s
1220,306,181,,1,c,i,Development,d3,Theme s
1236,310,185,,1,E-,V6,Development,d3,Theme s
1252,314,189,,1,E-,I,Development,d3,Theme s'
1260,316,191,,1,D,I,,,
1268,318,193,,1,D,vii43/V,,,
1276,320,195,,1,D,viio43,,,
1284,322,197,,1,D,I,,,
1285.5,322,197,,1.75,None,None,Development,d3,Theme e'
1300,326,201,,1,e,V,,,
1304,327,202,,1,e,i6,Development,d4,Theme n
1306,327,202,,2,e,i,,,
1308,328,203,,1,e,V6,,,
1310,328,203,,2,e,V,,,
1312,329,204,,1,e,i64,,,
1314,329,204,,2,e,i,,,
1316,330,205,,1,B,i64,,,
1318,330,205,,2,B,I64,,,
1320,331,206,,1,B,V7,,,
1324,332,207,,1,B,I64,,,
1325,332,207,,1.5,None,None,Development,d4,Theme n''
1328,333,208,,1,B,V65,,,
1332,334,209,,1,B,I64,Development,d4,Theme n''
1336,335,210,,1,B,V7,,,
1340,336,211,,1,B,I64,Development,d4,Theme n'''
1344,337,212,,1,B,V7,,,
1347.5,337,212,,2.75,None,None,Development,Re-transition,Theme q'''
1380,346,221,,1,B-,viio7/iii,,,
1400,351,226,,1,B-,V,,,
1403.5,351,226,,2.75,None,None,Recapitulation,First Subject Group,Theme a
1404,352,227,,1,B-,I,,,
1419,355,230,,2.5,None,None,Recapitulation,First Subject Group,Theme b
1422,356,231,,2,B-,V,,,
1423,356,231,,2.5,None,None,Recapitulation,First Subject Group,Theme b
1424,357,232,,1,B-,ii,,,
1426,357,232,,2,B-,vi,,,
1427,357,232,,2.5,None,None,Recapitulation,First Subject Group,Theme c
1428,358,233,,1,B-,I6,,,
1429,358,233,,1.5,B-,viio43/bVII,,,
1430,358,233,,2,B-,ii,,,
1431,358,233,,2.5,B-,V,,,
1432,359,234,,1,B-,vi,,,
1433,359,234,,1.5,B-,viio65/ii,,,
1434,359,234,,2,B-,ii6,,,
1435,359,234,,2.5,B-,V,Recapitulation,First Subject Group,Theme c'''
1436,360,235,,1,B-,I64,,,
1438,360,235,,2,B-,V7,,,
1440,361,236,,1,B-,I64,,,
1442,361,236,,2,B-,V,,,
1443,361,236,,2.5,None,None,Recapitulation,First Subject Group,Theme c'''
1444,362,237,,1,E-,I64,,,
1446,362,237,,2,E-,V7,,,
1448,363,238,,1,E-,I64,,,
1450,363,238,,2,E-,V,,,
1451,363,238,,2.5,None,None,Recapitulation,First Subject Group,Theme c''''
1452,364,239,,1,G-,V7/vi,,,
1454,364,239,,2,G-,vi,,,
1456,365,240,,1,G-,I64,,,
1458,365,240,,2,G-,V7,,,
1460,366,241,,1,G-,I64,,,
1462,366,241,,2,G-,V7,,,
1464,367,242,,1,G-,I64,,,
1466,367,242,,2,G-,V7,,,
1468,368,243,,1,None,None,Recapitulation,First Subject Group,Theme c'
1476,370,245,,1,None,None,Recapitulation,First Subject Group,Theme c'
1484,372,247,,1,G-,I64,Recapitulation,First Subject Group,Theme c''
1485,372,247,,1.5,G-,viio6,,,
1486,372,247,,2,G-,vi,,,
1487,372,247,,2.5,G-,V6/vi,,,
1488,373,248,,1,G-,I64,,,
1490,373,248,,2,G-,V,,,
1492,374,249,,1,G-,I,Recapitulation,Transition,Theme d
1494,374,249,,2,G-,I6,,,
1496,375,250,,1,G-,I64,,,
1497,375,250,,1.5,G-,I6,,,
1498,375,250,,2,G-,I64,,,
1499,375,250,,2.5,G-,viio42/vi,,,
1500,376,251,,1,G-,viio7/vi,Recapitulation,Transition,Theme d
1502,376,251,,2,G-,viio42/vi,,,
1504,377,252,,1,G-,viio7/vi,,,
1505,377,252,,1.5,G-,viio42/vi,,,
1506,377,252,,2,G-,viio7/vi,,,
1507,377,252,,2.5,G-,viio43/ii,,,
1508,378,253,,1,G-,viio7/ii,Recapitulation,Transition,Theme d
1510,378,253,,2,G-,viio43/ii,,,
1512,379,254,,1,G-,viio42/ii,,,
1513,379,254,,1.5,G-,viio43/ii,,,
1514,379,254,,2,G-,viio42/ii,,,
1515,379,254,,2.5,G-,iv6,,,
1516,380,255,,1,G-,iv64,Recapitulation,Transition,Theme d
1518,380,255,,2,G-,iv6,,,
1520,381,256,,1,G-,viio65/vi,,,
1521,381,256,,1.5,G-,viio7/vi,,,
1522,381,256,,2,G-,viio65/vi,,,
1523,381,256,,2.5,G-,viio42/ii,,,
1524,382,257,,1,G-,viio7/ii,Recapitulation,Transition,Theme d'
1525,382,257,,1.5,G-,viio42/ii,,,
1526,382,257,,2,G-,viio7/ii,,,
1527,382,257,,2.5,G-,iv6,,,
1532,384,259,,1,G-,ii7,,,
1548,388,263,,1,G-,V,,,
1562,391,266,,2,G-,I,,,
1563.5,391,266,,2.75,None,None,Recapitulation,Transition,Theme a'''
1564,392,267,,1,b,i,,,
1571.5,393,268,,2.75,None,None,Recapitulation,Transition,Theme e''
1576,395,270,,1,B-,V/ii,,,
1584,397,272,,1,B-,ii,,,
1592,399,274,,1,B-,V7,,,
1606,402,277,,2,B-,iio64,,,
1608,403,278,,1,B-,V7,,,
1610,403,278,,2,B-,iio64,,,
1611,403,278,,2.5,None,None,Recapitulation,Transition,Theme f
1612,404,279,,1,B-,V7,,,
1628,408,283,,1,B-,I64,Recapitulation,Transition,Theme f'
1644,412,287,,1,B-,V7,,,
1645,412,287,,1.5,None,None,Recapitulation,Transition,Theme f''
1660,416,291,,1,B-,I64,,,
1661,416,291,,1.5,None,None,Recapitulation,Transition,Theme f'''
1674,419,294,,2,B-,ii¿65,,,
1675,419,294,,2.5,B-,V42,Recapitulation,Second Subject Group,Theme g
1676,420,295,,1,B-,I,,,
1678,420,295,,2,B-,IV,,,
1679,420,295,,2.5,None,None,Recapitulation,Second Subject Group,Theme g
1680,421,296,,1,B-,V,,,
1682,421,296,,2,B-,I,,,
1683,421,296,,2.5,None,None,Recapitulation,Second Subject Group,Theme h
1685,422,297,,1.5,F,viio43,,,
1686,422,297,,2,F,I64,,,
1687,422,297,,2.5,F,V7,,,
1688,423,298,,1,F,I,,,
1691,423,298,,2.5,B-,V65,Recapitulation,Second Subject Group,Theme g
1692,424,299,,1,B-,I,,,
1694,424,299,,2,B-,IV,,,
1695,424,299,,2.5,B-,ii,Recapitulation,Second Subject Group,Theme g
1696,425,300,,1,B-,V6,,,
1698,425,300,,2,B-,I,,,
1699,425,300,,2.5,None,None,Recapitulation,Second Subject Group,Theme h'
1700,426,301,,1,g,i,,,
1701,426,301,,1.5,g,VI6,,,
1702,426,301,,2,g,iv64,,,
1703,426,301,,2.5,g,V6,,,
1705,427,302,,1.5,g,V7,Recapitulation,Second Subject Group,Theme i
1706,427,302,,2,g,i,,,
1707,427,302,,2.5,g,viio7,,,
1708,428,303,,1,g,V7,,,
1709,428,303,,1.5,None,None,Recapitulation,Second Subject Group,Theme i
1710,428,303,,2,g,i,,,
1711,428,303,,2.5,E-,viio7,,,
1712,429,304,,1,E-,V7,,,
1713,429,304,,1.5,None,None,Recapitulation,Second Subject Group,Theme i
1714,429,304,,2,E-,I,,,
1715,429,304,,2.5,d,viio7,,,
1716,430,305,,1,d,V7,,,
1717,430,305,,1.5,None,None,Recapitulation,Second Subject Group,Theme i'
1718,430,305,,2,d,i,,,
1719,430,305,,2.5,c,viio7,,,
1720,431,306,,1,c,V65,,,
1721,431,306,,1.5,c,I,,,
1722,431,306,,2,B-,V65,,,
1723,431,306,,2.5,B-,I,,,
1724,432,307,,1,B-,V43,Recapitulation,Second Subject Group,Theme j
1730,433,308,,2,B-,I6,,,
1732,434,309,,1,B-,V43,Recapitulation,Second Subject Group,Theme j
1738,435,310,,2,B-,I6,,,
1740,436,311,,1,None,None,Recapitulation,Second Subject Group,Theme k
