COMPOSER,COLLECTION,MOVEMENT,MEASURE,FIGURE,KEY
"Debussy, Claude","Suite Bergamasque, L.75",4 Passepied,104,V+6,F# minor
"Debussy, Claude","Suite Bergamasque, L.75",4 Passepied,105,V+6,F# minor
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No10,2,I+,G major
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No10,6,I+,G major
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No10,26,bVI+,G major
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No11,12,I+,A major
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No11,32,I+,A major
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No2,8,bVI+,Db major
"Grieg, Edvard",Lyric Pieces,Op43 No4,15,III+,D minor
"Grieg, Edvard",Lyric Pieces,Op43 No4,24,bI+,D minor
"Grieg, Edvard",Lyric Pieces,Op43 No4,25,bI+,D minor
"Grieg, Edvard",Lyric Pieces,Op43 No5,22,bII+,F major
"Grieg, Edvard",Lyric Pieces,Op43 No6,11,I+6,F# major
"Grieg, Edvard",Lyric Pieces,Op43 No6,11,I+,F# major
"Grieg, Edvard",Lyric Pieces,Op43 No6,13,I+6,F# major
"Grieg, Edvard",Lyric Pieces,Op43 No6,13,I+,F# major
"Grieg, Edvard",Lyric Pieces,Op43 No6,15,V+/vi,F# major
"Grieg, Edvard",Lyric Pieces,Op43 No6,16,bIII+,F# major
"Grieg, Edvard",Lyric Pieces,Op43 No6,17,V+,C# major
"Grieg, Edvard",Lyric Pieces,Op43 No6,17,V+6,C# major
"Grieg, Edvard",Lyric Pieces,Op43 No6,59,V+,F# major
"Grieg, Edvard",Lyric Pieces,Op47 No2,3,V+7,F major
"Grieg, Edvard",Lyric Pieces,Op47 No2,52,V+7,F major
"Grieg, Edvard",Lyric Pieces,Op47 No2,105,V+7,F major
"Grieg, Edvard",Lyric Pieces,Op47 No5,14,V+64,G minor
"Grieg, Edvard",Lyric Pieces,Op47 No5,15,V+64,G minor
"Grieg, Edvard",Lyric Pieces,Op47 No5,27,V+64,G minor
"Grieg, Edvard",Lyric Pieces,Op47 No5,28,V+64,G minor
"Grieg, Edvard",Lyric Pieces,Op47 No6,22,bIII+,D major
"Grieg, Edvard",Lyric Pieces,Op47 No6,50,bIII+,D major
"Grieg, Edvard",Lyric Pieces,Op57 No3,28,#VI+6,A minor
"Grieg, Edvard",Lyric Pieces,Op57 No3,57,#VI+6,A minor
"Grieg, Edvard",Lyric Pieces,Op62 No4,19,V+2/bII,B minor
"Grieg, Edvard",Lyric Pieces,Op62 No4,23,V+2/bII/iii,B minor
"Grieg, Edvard",Lyric Pieces,Op62 No4,43,V+2/bII,B minor
"Grieg, Edvard",Lyric Pieces,Op62 No4,47,V+2/bII/iii,B minor
"Grieg, Edvard",Lyric Pieces,Op65 No6,24,V+6,A major
"Grieg, Edvard",Lyric Pieces,Op65 No6,29,V+6,C major
"Grieg, Edvard",Lyric Pieces,Op65 No6,130,V+6,A major
"Grieg, Edvard",Lyric Pieces,Op65 No6,135,V+6,C major
"Grieg, Edvard",Lyric Pieces,Op68 No3,4,V+,D major
"Grieg, Edvard",Lyric Pieces,Op68 No3,64,V+[add#7],C# major
"Grieg, Edvard",Lyric Pieces,Op68 No3,65,V+[add#7],C# major
"Grieg, Edvard",Lyric Pieces,Op68 No3,67,V+[add#7],C# major
"Grieg, Edvard",Lyric Pieces,Op68 No3,84,V+,D major
"Liszt, Franz",Années de pèlerinage,S160 1 Chapelle de Guillaume Tell,26,bVI+,E major
"Liszt, Franz",Années de pèlerinage,S160 5 Orage,5,III+64,C minor
"Liszt, Franz",Années de pèlerinage,S160 5 Orage,6,III+64,C minor
"Liszt, Franz",Années de pèlerinage,S160 5 Orage,90,V+64,B major
"Liszt, Franz",Années de pèlerinage,S160 5 Orage,122,bII+6,C minor
"Liszt, Franz",Années de pèlerinage,S160 5 Orage,132,bII+,C minor
"Medtner, Nikolai",Tales,Op26 No3,12,V+/VI,F minor
"Medtner, Nikolai",Tales,Op34 No1,23,III+64,B minor
"Medtner, Nikolai",Tales,Op42 No3,35,VI+6,G# minor
"Medtner, Nikolai",Tales,Op42 No3,52,III+6/vi,B major
"Medtner, Nikolai",Tales,Op42 No3,125,bVI+6,Eb major
"Medtner, Nikolai",Tales,Op42 No3,126,bVI+6,Eb major
"Medtner, Nikolai",Tales,Op42 No3,128,V+,Eb major
"Medtner, Nikolai",Tales,Op42 No3,169,III+6,G# minor
"Medtner, Nikolai",Tales,Op48 No1,97,bIII+64,C major
"Medtner, Nikolai",Tales,Op48 No1,128,bIII+64,C major
"Medtner, Nikolai",Tales,Op48 No1,173,bVI+64,C major
"Medtner, Nikolai",Tales,Op48 No1,305,bVI+,C major
"Medtner, Nikolai",Tales,Op48 No1,331,bIII+6,C major
"Medtner, Nikolai",Tales,Op48 No1,333,bIII+64,C major
"Medtner, Nikolai",Tales,Op48 No1,338,bIII+6,C major
"Medtner, Nikolai",Tales,Op48 No1,339,bIII+6,C major
"Medtner, Nikolai",Tales,Op48 No1,340,bVII+,C major
"Medtner, Nikolai",Tales,Op48 No1,340,bII+64,C major
"Medtner, Nikolai",Tales,Op48 No1,358,III+6,C minor
"Medtner, Nikolai",Tales,Op48 No1,359,III+6,C minor
"Medtner, Nikolai",Tales,Op48 No1,370,bVI+,C major
"Medtner, Nikolai",Tales,Op48 No1,406,bIII+64,C major
"Medtner, Nikolai",Tales,Op48 No1,451,bVI+64,C major
"Medtner, Nikolai",Tales,Op48 No2,2,III+64,G minor
"Medtner, Nikolai",Tales,Op48 No2,18,III+,G minor
"Medtner, Nikolai",Tales,Op48 No2,26,III+64,G minor
"Medtner, Nikolai",Tales,Op48 No2,64,III+/v,D minor
"Medtner, Nikolai",Tales,Op48 No2,124,III+64/vi,C minor
"Medtner, Nikolai",Tales,Op48 No2,132,III+64,G minor
"Tchaikovsky, Pyotr","Seasons, Op.37a",1,12,I+6,E major
"Tchaikovsky, Pyotr","Seasons, Op.37a",1,12,I+6,E major
"Tchaikovsky, Pyotr","Seasons, Op.37a",1,14,I+6,E major
"Tchaikovsky, Pyotr","Seasons, Op.37a",1,14,I+6,E major
"Tchaikovsky, Pyotr","Seasons, Op.37a",1,74,I+6,E major
"Tchaikovsky, Pyotr","Seasons, Op.37a",1,74,I+6,E major
"Tchaikovsky, Pyotr","Seasons, Op.37a",1,76,I+6,E major
"Tchaikovsky, Pyotr","Seasons, Op.37a",1,76,I+6,E major
"Tchaikovsky, Pyotr","Seasons, Op.37a",10,23,I+,F major
"Tchaikovsky, Pyotr","Seasons, Op.37a",10,27,I+,F major
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,85,V+64/ii,F major
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,86,V+,F major
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,87,V+64/IV,F major
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,97,V+6/IV,F major
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,98,V+6/V,F major
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,99,V+6,F major
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,100,V+6/IV,F major
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,105,V+6/IV,G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,106,V+6/V,G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,107,V+6,G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,108,V+6/IV,G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",6,35,V+[add#7],G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",6,38,IV+64,G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",7,30,V+6,Bb major
"Tchaikovsky, Pyotr","Seasons, Op.37a",7,31,V+6,Bb major
"Tchaikovsky, Pyotr","Seasons, Op.37a",8,32,I+,D major
"Tchaikovsky, Pyotr","Seasons, Op.37a",8,33,I+,D major
"Tchaikovsky, Pyotr","Seasons, Op.37a",8,161,I+,D major
"Tchaikovsky, Pyotr","Seasons, Op.37a",8,162,I+,D major
"Tchaikovsky, Pyotr","Seasons, Op.37a",9,7,bVI+,G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",9,8,bVI+,G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",9,18,bVI+,G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",9,18,bVI+,G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",9,22,bVI+,G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",9,27,bVI+,G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",9,27,bVI+,G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",9,29,bVI+,G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",9,29,bVI+,G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",9,65,bVI+,G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",9,66,bVI+,G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",9,76,bVI+,G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",9,76,bVI+,G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",9,80,bVI+,G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",9,85,bVI+,G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",9,85,bVI+,G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",9,87,bVI+,G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",9,87,bVI+,G major
